ride_id,user_id,timestamp,city,ride_type,distance_km,duration_min,base_fare,surge_multiplier,final_fare,rating,payment_method,cancelled,user_age,user_gender,user_segment,hour,day_of_week,month,is_peak_hour
1354,226,2024-07-21 09:58:00,Bangalore,Pool,5.39,23,40.16,1.5,60.24,3,UPI,0,30,Female,Young Professional,9,Sunday,July,1
1355,1615,2024-01-08 08:31:00,Bangalore,Standard,3.51,21,38.45,2.0,76.9,3,Card,1,32,Male,Young Professional,8,Monday,January,1
1356,339,2024-05-15 04:30:00,Mumbai,Pool,2.62,10,30.0,1.0,30.0,2,Card,0,39,Female,Mid-Career,4,Wednesday,May,0
1357,1683,2024-10-01 18:35:00,Bangalore,XL,8.99,34,151.29,2.0,302.58,5,Card,0,38,Female,Mid-Career,18,Tuesday,October,1
1358,368,2024-03-04 12:38:00,Mumbai,Standard,12.06,49,133.69,1.0,133.69,5,Wallet,0,34,Male,Young Professional,12,Monday,March,0
1359,1516,2024-08-20 12:18:00,Delhi,Standard,16.57,60,195.74,1.0,195.74,3,Cash,0,29,Female,Young Professional,12,Tuesday,August,0
1360,1571,2024-07-07 04:50:00,Hyderabad,Premium,1.35,11,30.0,1.0,30.0,4,UPI,0,28,Female,Young Professional,4,Sunday,July,0
1361,660,2024-12-10 10:42:00,Bangalore,XL,13.85,54,232.2,1.0,232.2,3,Card,0,40,Male,Mid-Career,10,Tuesday,December,0
1362,1023,2024-12-10 09:54:00,Mumbai,Standard,2.35,9,30.0,2.0,60.0,5,UPI,0,37,Male,Mid-Career,9,Tuesday,December,1
1363,359,2024-05-14 13:15:00,Bangalore,Premium,4.46,24,80.88,1.0,80.88,5,UPI,1,29,Female,Young Professional,13,Tuesday,May,0
1364,1321,2024-10-26 09:04:00,Chennai,Premium,18.54,66,415.87,2.0,831.74,4,Wallet,0,42,Female,Mid-Career,9,Saturday,October,1
1365,1658,2024-07-14 13:39:00,Mumbai,Pool,4.85,24,43.37,1.0,43.37,4,Card,0,30,Female,Young Professional,13,Sunday,July,0
1366,413,2024-11-22 18:06:00,Hyderabad,Standard,1.76,12,30.0,1.0,30.0,4,Cash,0,23,Male,Student,18,Friday,November,1
1367,399,2024-07-09 18:56:00,Bangalore,Pool,1.39,9,30.0,1.5,45.0,5,Wallet,0,24,Female,Student,18,Tuesday,July,1
1368,980,2024-02-25 14:00:00,Hyderabad,XL,5.12,20,77.63,1.0,77.63,5,UPI,0,22,Male,Student,14,Sunday,February,0
1369,544,2024-12-11 17:54:00,Mumbai,Standard,11.51,46,127.41,1.0,127.41,5,UPI,0,29,Female,Young Professional,17,Wednesday,December,1
1370,653,2024-04-29 01:01:00,Mumbai,Standard,40.0,120,462.61,1.0,462.61,5,UPI,0,44,Female,Mid-Career,1,Monday,April,0
1371,1415,2024-08-29 09:39:00,Chennai,XL,12.39,52,168.19,2.0,336.38,3,UPI,0,23,Male,Student,9,Thursday,August,1
1372,1914,2024-01-13 07:03:00,Delhi,Standard,16.77,67,206.26,1.5,309.39,5,UPI,0,33,Female,Young Professional,7,Saturday,January,1
1373,1846,2024-11-13 18:54:00,Mumbai,Pool,11.02,49,88.6,1.0,88.6,4,Wallet,0,25,Female,Young Professional,18,Wednesday,November,1
1374,528,2024-10-14 17:00:00,Bangalore,Standard,18.06,69,196.53,2.0,393.06,4,Wallet,0,29,Female,Young Professional,17,Monday,October,1
1375,1290,2024-06-16 18:17:00,Mumbai,Standard,1.0,7,30.0,2.0,60.0,5,Card,0,18,Male,Student,18,Sunday,June,1
1376,249,2024-11-08 07:59:00,Hyderabad,Pool,21.27,79,180.46,1.5,270.69,5,Cash,0,29,Female,Young Professional,7,Friday,November,1
1377,184,2024-04-23 08:00:00,Bangalore,Standard,4.04,18,51.82,2.0,103.64,5,UPI,0,30,Female,Young Professional,8,Tuesday,April,1
1378,1218,2024-11-27 07:19:00,Hyderabad,Premium,20.37,77,387.52,1.0,387.52,5,Card,0,37,Male,Mid-Career,7,Wednesday,November,1
1379,1523,2024-02-02 13:28:00,Hyderabad,Standard,1.0,10,30.0,1.0,30.0,5,UPI,0,34,Male,Young Professional,13,Friday,February,0
1380,1702,2024-11-21 02:24:00,Mumbai,Premium,10.05,44,213.59,1.0,213.59,4,UPI,0,20,Male,Student,2,Thursday,November,0
1381,53,2024-08-25 12:46:00,Delhi,Standard,10.65,42,129.69,1.0,129.69,5,UPI,0,42,Female,Mid-Career,12,Sunday,August,0
1382,82,2024-12-24 08:36:00,Hyderabad,Standard,40.0,120,556.89,2.0,1113.78,5,Card,0,34,Female,Young Professional,8,Tuesday,December,1
1383,1570,2024-06-03 16:10:00,Delhi,XL,11.72,45,183.66,1.0,183.66,5,UPI,0,33,Male,Young Professional,16,Monday,June,0
1384,1877,2024-11-28 21:06:00,Chennai,Standard,3.86,23,43.96,1.0,43.96,5,UPI,0,31,Female,Young Professional,21,Thursday,November,0
1385,1109,2024-07-28 18:03:00,Bangalore,Premium,6.52,23,138.63,2.0,277.26,5,Card,0,26,Male,Young Professional,18,Sunday,July,1
1386,1409,2024-02-29 13:23:00,Mumbai,Standard,3.65,20,38.29,1.0,38.29,5,Card,0,34,Female,Young Professional,13,Thursday,February,0
1387,719,2024-03-12 19:13:00,Hyderabad,Pool,1.75,10,30.0,1.0,30.0,4,UPI,1,36,Male,Mid-Career,19,Tuesday,March,1
1388,714,2024-01-24 08:41:00,Mumbai,Standard,2.29,10,30.0,1.5,45.0,5,UPI,0,18,Male,Student,8,Wednesday,January,1
1389,571,2024-01-20 20:12:00,Mumbai,XL,2.01,13,34.19,1.0,34.19,5,Wallet,0,26,Male,Young Professional,20,Saturday,January,1
1390,867,2024-06-04 02:27:00,Bangalore,Standard,6.37,32,71.45,1.0,71.45,4,UPI,0,29,Male,Young Professional,2,Tuesday,June,0
1391,1049,2024-09-09 08:47:00,Hyderabad,Standard,18.93,72,237.98,2.0,475.96,5,Cash,0,34,Female,Young Professional,8,Monday,September,1
1392,1952,2024-02-29 13:56:00,Delhi,Standard,19.51,72,255.36,1.0,255.36,4,UPI,0,43,Female,Mid-Career,13,Thursday,February,0
1393,1567,2024-02-19 09:23:00,Mumbai,Standard,1.0,5,30.0,1.5,45.0,3,Card,0,24,Male,Student,9,Monday,February,1
1394,586,2024-04-30 09:04:00,Delhi,Premium,1.0,8,30.0,1.5,45.0,5,Card,0,27,Male,Young Professional,9,Tuesday,April,1
1395,1917,2024-10-02 13:17:00,Delhi,Standard,2.25,9,30.0,1.0,30.0,5,Cash,0,26,Male,Young Professional,13,Wednesday,October,0
1396,1027,2024-03-10 13:26:00,Delhi,Pool,2.36,12,30.0,1.0,30.0,2,UPI,0,23,Female,Student,13,Sunday,March,0
1397,854,2024-07-17 09:41:00,Mumbai,Standard,1.0,8,30.0,1.0,30.0,5,UPI,0,28,Female,Young Professional,9,Wednesday,July,1
1398,614,2024-08-20 04:01:00,Bangalore,Standard,3.93,12,52.53,1.0,52.53,5,Cash,0,39,Male,Mid-Career,4,Tuesday,August,0
1399,194,2024-07-08 08:19:00,Chennai,Premium,7.09,34,143.33,1.5,215.0,5,UPI,0,21,Female,Student,8,Monday,July,1
1400,1751,2024-12-09 16:49:00,Delhi,Pool,6.91,25,48.97,1.0,48.97,5,Cash,0,36,Male,Mid-Career,16,Monday,December,0
1401,1657,2024-12-22 02:02:00,Mumbai,Standard,6.27,26,86.22,1.0,86.22,5,Cash,0,18,Female,Student,2,Sunday,December,0
1402,1961,2024-10-03 18:57:00,Hyderabad,Standard,3.31,18,36.91,2.0,73.82,5,Card,0,26,Female,Young Professional,18,Thursday,October,1
1403,872,2024-08-02 02:07:00,Bangalore,Standard,9.81,43,120.62,1.0,120.62,5,Wallet,0,28,Female,Young Professional,2,Friday,August,0
1404,830,2024-10-27 09:19:00,Chennai,Pool,14.01,52,102.84,2.0,205.68,3,Card,0,48,Female,Mid-Career,9,Sunday,October,1
1405,693,2024-03-20 13:09:00,Mumbai,Premium,3.4,9,54.28,1.0,54.28,4,Card,0,29,Female,Young Professional,13,Wednesday,March,0
1406,1880,2024-07-31 08:16:00,Mumbai,Standard,1.0,12,30.0,2.0,60.0,4,Card,0,18,Female,Student,8,Wednesday,July,1
1407,992,2024-12-01 04:29:00,Delhi,Pool,2.81,11,30.0,1.0,30.0,5,Card,0,18,Female,Student,4,Sunday,December,0
1408,1401,2024-02-20 08:59:00,Bangalore,Pool,1.18,10,30.0,1.5,45.0,3,Card,0,32,Male,Young Professional,8,Tuesday,February,1
1409,1569,2024-09-07 20:59:00,Delhi,Premium,5.04,24,104.28,1.5,156.42,4,Cash,1,38,Male,Mid-Career,20,Saturday,September,1
1410,1777,2024-11-11 08:56:00,Bangalore,Pool,1.36,5,30.0,1.0,30.0,5,Card,0,35,Male,Mid-Career,8,Monday,November,1
1411,1115,2024-07-27 09:51:00,Mumbai,Standard,4.97,18,47.67,2.0,95.34,5,Card,0,33,Female,Young Professional,9,Saturday,July,1
1412,653,2024-05-23 13:58:00,Delhi,Standard,2.0,11,30.0,1.0,30.0,5,Card,1,43,Male,Mid-Career,13,Thursday,May,0
1413,485,2024-01-17 07:13:00,Bangalore,Standard,10.74,35,131.73,1.0,131.73,3,UPI,0,26,Male,Young Professional,7,Wednesday,January,1
1414,1575,2024-12-19 08:07:00,Delhi,Standard,1.0,5,30.0,1.5,45.0,4,UPI,0,40,Male,Mid-Career,8,Thursday,December,1
1415,1053,2024-07-08 20:58:00,Bangalore,Premium,6.47,28,144.12,1.5,216.18,4,UPI,0,18,Male,Student,20,Monday,July,1
1416,105,2024-04-21 13:40:00,Delhi,XL,1.49,10,30.0,1.0,30.0,1,UPI,0,22,Female,Student,13,Sunday,April,0
1417,1049,2024-08-15 20:47:00,Delhi,Standard,1.0,9,30.0,1.5,45.0,4,Wallet,0,18,Female,Student,20,Thursday,August,1
1418,494,2024-08-15 20:43:00,Delhi,Standard,16.27,63,190.45,1.5,285.67,4,Card,0,29,Female,Young Professional,20,Thursday,August,1
1419,1299,2024-04-30 07:50:00,Delhi,Standard,8.91,31,96.15,1.5,144.23,3,Wallet,0,31,Female,Young Professional,7,Tuesday,April,1
1420,1473,2024-07-04 15:01:00,Mumbai,XL,1.0,5,30.0,1.0,30.0,5,UPI,0,33,Female,Young Professional,15,Thursday,July,0
1421,99,2024-02-20 02:56:00,Bangalore,Standard,8.73,38,90.43,1.0,90.43,4,Cash,0,32,Male,Young Professional,2,Tuesday,February,0
1422,1552,2024-12-17 11:59:00,Hyderabad,Premium,7.57,36,180.8,1.0,180.8,2,UPI,0,22,Male,Student,11,Tuesday,December,0
1423,584,2024-07-07 18:59:00,Delhi,Standard,5.13,20,61.73,1.5,92.6,5,UPI,0,30,Female,Young Professional,18,Sunday,July,1
1424,199,2024-10-05 19:30:00,Mumbai,Standard,4.35,21,46.64,2.0,93.28,5,Cash,0,18,Male,Student,19,Saturday,October,1
1425,1621,2024-11-26 15:11:00,Chennai,XL,17.45,68,244.78,1.0,244.78,5,UPI,0,45,Male,Mid-Career,15,Tuesday,November,0
1426,1995,2024-07-02 03:00:00,Mumbai,XL,2.25,14,31.4,1.0,31.4,4,UPI,0,28,Female,Young Professional,3,Tuesday,July,0
1427,1754,2024-02-01 17:07:00,Mumbai,Standard,4.06,18,49.45,2.0,98.9,5,UPI,0,27,Male,Young Professional,17,Thursday,February,1
1428,956,2024-07-22 05:05:00,Delhi,XL,3.19,14,51.06,1.0,51.06,5,Cash,0,47,Male,Mid-Career,5,Monday,July,0
1429,1487,2024-05-21 04:46:00,Bangalore,Premium,11.8,52,206.82,1.0,206.82,5,Card,1,19,Male,Student,4,Tuesday,May,0
1430,697,2024-04-07 18:15:00,Mumbai,Pool,19.86,75,153.22,1.0,153.22,4,UPI,0,20,Male,Student,18,Sunday,April,1
1431,1197,2024-03-03 17:29:00,Bangalore,Standard,15.17,59,157.09,2.0,314.18,1,UPI,0,21,Male,Student,17,Sunday,March,1
1432,436,2024-08-20 20:55:00,Delhi,Premium,12.78,51,270.75,2.0,541.5,5,UPI,0,31,Male,Young Professional,20,Tuesday,August,1
1433,1286,2024-02-16 11:56:00,Mumbai,Standard,34.61,120,413.1,1.0,413.1,5,UPI,0,36,Female,Mid-Career,11,Friday,February,0
1434,1468,2024-12-05 08:37:00,Delhi,Premium,9.56,39,183.89,1.5,275.83,5,Wallet,0,39,Female,Mid-Career,8,Thursday,December,1
1435,1317,2024-04-18 12:44:00,Bangalore,Standard,11.12,43,116.29,1.0,116.29,5,Wallet,1,57,Male,Senior,12,Thursday,April,0
1436,1846,2024-11-24 12:35:00,Bangalore,Standard,32.5,118,378.34,1.0,378.34,5,Wallet,0,18,Female,Student,12,Sunday,November,0
1437,1535,2024-11-23 19:17:00,Mumbai,Standard,1.0,9,30.0,1.0,30.0,5,Cash,0,38,Male,Mid-Career,19,Saturday,November,1
1438,1028,2024-11-01 17:17:00,Mumbai,Pool,8.04,30,66.38,2.0,132.76,5,Wallet,0,26,Male,Young Professional,17,Friday,November,1
1439,1491,2024-01-11 19:01:00,Bangalore,Standard,10.75,39,131.09,2.0,262.18,4,Cash,0,26,Male,Young Professional,19,Thursday,January,1
1440,175,2024-01-26 21:44:00,Hyderabad,Premium,19.99,76,431.5,1.0,431.5,3,Wallet,0,25,Female,Young Professional,21,Friday,January,0
1441,341,2024-06-19 08:36:00,Delhi,XL,17.22,64,262.21,1.0,262.21,5,Cash,0,22,Male,Student,8,Wednesday,June,1
1442,1701,2024-05-04 22:30:00,Bangalore,Standard,14.76,56,144.16,1.0,144.16,5,Card,0,48,Female,Mid-Career,22,Saturday,May,0
1443,1022,2024-03-05 19:04:00,Mumbai,Premium,23.32,81,512.61,1.0,512.61,4,UPI,0,40,Female,Mid-Career,19,Tuesday,March,1
1444,1771,2024-10-16 00:46:00,Delhi,Standard,6.17,29,67.07,1.0,67.07,5,Card,0,32,Female,Young Professional,0,Wednesday,October,0
1445,1490,2024-04-15 08:44:00,Mumbai,Pool,1.0,10,30.0,1.0,30.0,5,Card,0,45,Female,Mid-Career,8,Monday,April,1
1446,170,2024-02-05 20:09:00,Hyderabad,Standard,1.0,11,30.0,1.5,45.0,3,Card,0,18,Female,Student,20,Monday,February,1
1447,688,2024-10-10 18:13:00,Delhi,Premium,6.29,28,129.67,1.5,194.5,5,Cash,0,18,Male,Student,18,Thursday,October,1
1448,740,2024-04-16 07:04:00,Hyderabad,Pool,4.57,16,34.63,2.0,69.26,5,Card,0,18,Male,Student,7,Tuesday,April,1
1449,701,2024-10-27 12:25:00,Bangalore,XL,4.8,22,72.68,1.0,72.68,5,UPI,0,25,Female,Young Professional,12,Sunday,October,0
1450,446,2024-04-20 17:43:00,Hyderabad,Premium,4.09,17,78.64,2.0,157.28,5,UPI,0,33,Female,Young Professional,17,Saturday,April,1
1451,951,2024-04-29 16:24:00,Mumbai,Standard,19.98,72,273.74,1.0,273.74,1,Wallet,0,33,Male,Young Professional,16,Monday,April,0
1452,933,2024-06-17 22:01:00,Mumbai,Premium,3.56,19,71.18,1.0,71.18,5,Card,0,33,Male,Young Professional,22,Monday,June,0
1453,1551,2024-03-16 03:02:00,Chennai,Pool,15.52,64,112.11,1.0,112.11,5,UPI,0,18,Male,Student,3,Saturday,March,0
1454,998,2024-11-01 17:31:00,Bangalore,Premium,18.65,75,337.33,1.0,337.33,4,Wallet,0,40,Male,Mid-Career,17,Friday,November,1
1455,1790,2024-01-02 07:27:00,Hyderabad,Standard,5.54,26,64.78,1.0,64.78,4,UPI,0,34,Male,Young Professional,7,Tuesday,January,1
1456,571,2024-05-21 15:53:00,Mumbai,XL,4.74,21,77.62,1.0,77.62,5,UPI,0,39,Female,Mid-Career,15,Tuesday,May,0
1457,1983,2024-03-15 19:29:00,Delhi,Premium,11.45,44,240.1,1.5,360.15,5,UPI,0,18,Female,Student,19,Friday,March,1
1458,1783,2024-03-07 08:26:00,Bangalore,Premium,9.85,37,199.39,1.0,199.39,3,Wallet,0,35,Male,Mid-Career,8,Thursday,March,1
1459,962,2024-10-03 19:11:00,Mumbai,Standard,3.19,15,35.02,1.5,52.53,4,Cash,0,20,Female,Student,19,Thursday,October,1
1460,298,2024-05-08 13:00:00,Bangalore,Premium,1.0,11,30.0,1.0,30.0,3,Card,0,28,Female,Young Professional,13,Wednesday,May,0
1461,1908,2024-03-30 08:36:00,Delhi,Standard,2.46,19,31.71,1.0,31.71,4,Wallet,0,37,Male,Mid-Career,8,Saturday,March,1
1462,510,2024-02-26 07:57:00,Mumbai,Premium,1.12,6,30.0,2.0,60.0,5,Wallet,0,32,Male,Young Professional,7,Monday,February,1
1463,159,2024-12-04 09:02:00,Mumbai,Standard,2.79,9,31.96,1.0,31.96,5,Cash,0,23,Female,Student,9,Wednesday,December,1
1464,1798,2024-01-14 07:42:00,Mumbai,Premium,2.43,12,51.47,1.0,51.47,4,Wallet,0,32,Female,Young Professional,7,Sunday,January,1
1465,787,2024-03-08 18:04:00,Mumbai,XL,8.12,36,141.34,1.0,141.34,5,Cash,0,18,Male,Student,18,Friday,March,1
1466,1702,2024-01-08 07:49:00,Bangalore,Standard,24.72,98,290.91,1.0,290.91,5,Card,1,43,Other,Mid-Career,7,Monday,January,1
1467,634,2024-07-02 17:56:00,Mumbai,XL,9.26,41,142.07,2.0,284.14,4,UPI,0,29,Male,Young Professional,17,Tuesday,July,1
1468,975,2024-05-01 08:17:00,Mumbai,Standard,20.9,82,217.64,1.0,217.64,5,UPI,0,43,Male,Mid-Career,8,Wednesday,May,1
1469,1441,2024-10-28 01:45:00,Hyderabad,Pool,12.26,45,103.28,1.0,103.28,5,UPI,0,26,Male,Young Professional,1,Monday,October,0
1470,1384,2024-06-14 07:18:00,Delhi,Pool,10.41,39,94.28,1.5,141.42,4,Cash,0,26,Male,Young Professional,7,Friday,June,1
1471,1370,2024-01-09 16:46:00,Delhi,Premium,4.28,16,107.47,1.0,107.47,3,UPI,0,24,Female,Student,16,Tuesday,January,0
1472,693,2024-03-30 15:30:00,Bangalore,Pool,3.14,14,30.0,1.0,30.0,5,UPI,0,40,Female,Mid-Career,15,Saturday,March,0
1473,1790,2024-05-15 08:12:00,Chennai,Pool,14.98,60,119.24,2.0,238.48,4,UPI,0,24,Male,Student,8,Wednesday,May,1
1474,1438,2024-01-27 08:51:00,Mumbai,Standard,18.86,76,205.55,1.0,205.55,4,Card,0,38,Female,Mid-Career,8,Saturday,January,1
1475,126,2024-03-05 03:17:00,Delhi,Standard,4.81,23,46.88,1.0,46.88,5,UPI,0,28,Female,Young Professional,3,Tuesday,March,0
1476,1867,2024-08-03 19:01:00,Bangalore,Premium,1.0,8,30.0,1.5,45.0,5,Cash,0,18,Male,Student,19,Saturday,August,1
1477,1134,2024-09-26 07:42:00,Delhi,Pool,12.58,46,124.32,1.5,186.48,5,Wallet,0,26,Female,Young Professional,7,Thursday,September,1
1478,449,2024-02-28 08:17:00,Hyderabad,Pool,2.68,14,30.0,1.5,45.0,4,Wallet,0,20,Male,Student,8,Wednesday,February,1
1479,1166,2024-02-02 07:55:00,Chennai,Pool,1.0,9,30.0,2.0,60.0,5,Card,0,32,Female,Young Professional,7,Friday,February,1
1480,634,2024-08-31 08:12:00,Chennai,Standard,13.08,46,160.79,1.0,160.79,5,Wallet,0,20,Male,Student,8,Saturday,August,1
1481,10,2024-08-17 11:15:00,Mumbai,Pool,5.83,28,48.31,1.0,48.31,5,UPI,0,41,Female,Mid-Career,11,Saturday,August,0
1482,1791,2024-07-04 18:44:00,Mumbai,Standard,9.25,36,84.07,1.0,84.07,4,Card,0,31,Male,Young Professional,18,Thursday,July,1
1483,1019,2024-09-19 12:28:00,Chennai,Premium,19.69,77,423.86,1.0,423.86,4,UPI,0,30,Female,Young Professional,12,Thursday,September,0
1484,1041,2024-10-30 09:51:00,Delhi,Standard,6.23,27,70.46,2.0,140.92,5,Wallet,0,38,Female,Mid-Career,9,Wednesday,October,1
1485,715,2024-02-25 16:00:00,Mumbai,Standard,5.6,25,62.44,1.0,62.44,5,UPI,0,41,Male,Mid-Career,16,Sunday,February,0
1486,1514,2024-08-19 07:41:00,Bangalore,Standard,2.75,13,31.9,1.0,31.9,5,Card,1,31,Male,Young Professional,7,Monday,August,1
1487,1551,2024-09-14 05:02:00,Mumbai,Standard,2.91,14,33.71,1.0,33.71,2,Cash,0,24,Male,Student,5,Saturday,September,0
1488,972,2024-04-23 17:55:00,Mumbai,Premium,12.74,52,236.48,2.0,472.96,5,Card,0,18,Female,Student,17,Tuesday,April,1
1489,1027,2024-11-10 09:36:00,Hyderabad,Standard,4.77,21,57.3,1.5,85.95,5,UPI,0,25,Male,Young Professional,9,Sunday,November,1
1490,918,2024-01-23 07:53:00,Mumbai,Standard,1.43,7,30.0,1.0,30.0,5,Card,0,25,Female,Young Professional,7,Tuesday,January,1
1491,1266,2024-12-03 22:54:00,Mumbai,Standard,1.0,9,30.0,1.0,30.0,4,Cash,0,33,Male,Young Professional,22,Tuesday,December,0
1492,824,2024-09-23 12:27:00,Mumbai,Standard,5.12,24,52.34,1.0,52.34,5,UPI,1,28,Male,Young Professional,12,Monday,September,0
1493,1211,2024-06-03 17:35:00,Bangalore,Standard,5.0,27,58.75,1.5,88.12,5,Cash,0,38,Male,Mid-Career,17,Monday,June,1
1494,794,2024-08-22 08:44:00,Mumbai,Standard,8.48,38,90.58,2.0,181.16,5,Wallet,0,25,Male,Young Professional,8,Thursday,August,1
1495,1639,2024-11-25 13:31:00,Delhi,Premium,5.1,23,95.37,1.0,95.37,5,Wallet,0,31,Female,Young Professional,13,Monday,November,0
1496,1259,2024-01-16 07:50:00,Bangalore,Premium,1.24,8,30.0,1.0,30.0,3,UPI,0,43,Female,Mid-Career,7,Tuesday,January,1
1497,178,2024-02-01 19:14:00,Hyderabad,Premium,5.67,24,95.23,1.5,142.84,5,UPI,0,35,Male,Mid-Career,19,Thursday,February,1
1498,599,2024-09-02 07:45:00,Mumbai,Standard,18.98,70,209.06,1.5,313.59,4,UPI,0,31,Male,Young Professional,7,Monday,September,1
1499,976,2024-07-24 13:54:00,Hyderabad,Standard,1.39,11,30.0,1.0,30.0,5,Card,1,25,Male,Young Professional,13,Wednesday,July,0
1500,317,2024-08-06 22:47:00,Mumbai,Pool,9.36,41,64.32,1.0,64.32,4,Wallet,0,25,Female,Young Professional,22,Tuesday,August,0
1501,253,2024-12-17 17:03:00,Bangalore,Premium,7.21,34,169.8,2.0,339.6,4,Wallet,0,23,Male,Student,17,Tuesday,December,1
1502,1335,2024-02-25 08:18:00,Delhi,Standard,11.05,42,148.51,1.0,148.51,5,Wallet,1,26,Female,Young Professional,8,Sunday,February,1
1503,1216,2024-09-08 08:23:00,Mumbai,Standard,1.31,8,30.0,1.5,45.0,3,Card,0,39,Female,Mid-Career,8,Sunday,September,1
1504,3,2024-12-30 13:05:00,Bangalore,Standard,22.72,83,251.22,1.0,251.22,5,Card,0,29,Male,Young Professional,13,Monday,December,0
1505,1182,2024-08-15 14:38:00,Mumbai,Standard,7.76,26,95.01,1.0,95.01,4,UPI,0,18,Female,Student,14,Thursday,August,0
1506,1210,2024-02-07 08:23:00,Mumbai,Standard,15.02,54,154.17,1.5,231.26,5,UPI,0,49,Male,Mid-Career,8,Wednesday,February,1
1507,1165,2024-02-11 20:29:00,Delhi,Premium,2.27,13,36.24,2.0,72.48,5,Wallet,0,35,Male,Mid-Career,20,Sunday,February,1
1508,1992,2024-06-13 07:52:00,Bangalore,Premium,10.76,44,205.29,1.0,205.29,4,Card,0,18,Male,Student,7,Thursday,June,1
1509,1944,2024-11-07 15:30:00,Mumbai,Premium,12.15,49,239.75,1.0,239.75,5,Card,1,27,Male,Young Professional,15,Thursday,November,0
1510,1861,2024-03-16 11:34:00,Mumbai,Pool,4.05,17,32.73,1.0,32.73,3,UPI,0,33,Male,Young Professional,11,Saturday,March,0
1511,1927,2024-02-03 09:10:00,Mumbai,Pool,3.88,17,30.0,1.5,45.0,4,UPI,0,49,Male,Mid-Career,9,Saturday,February,1
1512,51,2024-03-05 12:23:00,Delhi,Pool,8.58,34,77.37,1.0,77.37,4,Card,0,20,Male,Student,12,Tuesday,March,0
1513,822,2024-05-20 17:42:00,Delhi,XL,1.0,7,30.0,1.0,30.0,5,Wallet,0,41,Male,Mid-Career,17,Monday,May,1
1514,1715,2024-11-15 08:57:00,Mumbai,Standard,10.64,44,113.18,2.0,226.36,4,UPI,0,45,Female,Mid-Career,8,Friday,November,1
1515,667,2024-11-20 17:23:00,Mumbai,Standard,1.0,5,30.0,1.5,45.0,3,UPI,0,25,Female,Young Professional,17,Wednesday,November,1
1516,780,2024-10-26 05:46:00,Delhi,Standard,1.69,7,30.0,1.0,30.0,5,Card,0,29,Male,Young Professional,5,Saturday,October,0
1517,425,2024-10-07 07:35:00,Hyderabad,Premium,8.73,35,153.62,1.0,153.62,4,UPI,0,21,Male,Student,7,Monday,October,1
1518,1399,2024-12-30 20:34:00,Bangalore,Pool,1.0,5,30.0,1.0,30.0,4,UPI,1,29,Male,Young Professional,20,Monday,December,1
1519,1649,2024-06-15 08:09:00,Hyderabad,Standard,28.56,99,306.61,2.0,613.22,4,UPI,0,31,Female,Young Professional,8,Saturday,June,1
1520,120,2024-07-14 08:20:00,Mumbai,XL,16.22,57,256.12,1.0,256.12,4,Card,0,38,Female,Mid-Career,8,Sunday,July,1
1521,601,2024-11-01 18:47:00,Chennai,Standard,7.87,32,87.88,1.0,87.88,3,Card,0,42,Male,Mid-Career,18,Friday,November,1
1522,618,2024-09-28 20:40:00,Delhi,XL,13.68,55,199.97,1.5,299.96,3,Wallet,0,24,Male,Student,20,Saturday,September,1
1523,1394,2024-05-30 11:22:00,Chennai,Standard,17.48,68,165.7,1.0,165.7,3,Card,0,18,Male,Student,11,Thursday,May,0
1524,417,2024-08-20 13:26:00,Mumbai,Standard,2.4,18,30.0,1.0,30.0,4,Card,0,31,Male,Young Professional,13,Tuesday,August,0
1525,1231,2024-09-15 16:11:00,Delhi,Standard,15.15,58,159.08,1.0,159.08,4,UPI,0,34,Female,Young Professional,16,Sunday,September,0
1526,543,2024-11-05 20:37:00,Delhi,Standard,1.73,12,30.0,1.5,45.0,5,Cash,0,34,Female,Young Professional,20,Tuesday,November,1
1527,1803,2024-08-08 08:25:00,Delhi,Standard,4.27,19,48.58,1.5,72.87,5,Card,1,28,Male,Young Professional,8,Thursday,August,1
1528,164,2024-02-20 12:23:00,Hyderabad,Standard,6.54,27,76.82,1.0,76.82,1,UPI,0,33,Male,Young Professional,12,Tuesday,February,0
1529,1657,2024-12-25 04:29:00,Bangalore,Pool,10.01,46,78.89,1.0,78.89,5,Card,0,47,Male,Mid-Career,4,Wednesday,December,0
1530,134,2024-02-28 09:22:00,Chennai,Premium,1.0,9,30.0,1.5,45.0,5,UPI,0,35,Male,Mid-Career,9,Wednesday,February,1
1531,635,2024-12-01 07:49:00,Bangalore,Standard,2.75,16,30.55,1.0,30.55,5,Card,0,28,Female,Young Professional,7,Sunday,December,1
1532,1325,2024-11-29 12:18:00,Delhi,Premium,7.5,28,168.7,1.0,168.7,4,Card,0,26,Female,Young Professional,12,Friday,November,0
1533,956,2024-10-09 12:09:00,Mumbai,Pool,3.54,19,30.0,1.0,30.0,5,Card,0,30,Male,Young Professional,12,Wednesday,October,0
1534,1114,2024-04-20 10:52:00,Chennai,Standard,11.93,49,139.96,1.0,139.96,3,Wallet,0,48,Male,Mid-Career,10,Saturday,April,0
1535,72,2024-08-08 09:43:00,Bangalore,Standard,8.44,38,109.7,1.5,164.55,5,Wallet,1,30,Female,Young Professional,9,Thursday,August,1
1536,359,2024-08-19 02:48:00,Bangalore,Standard,2.14,14,30.0,1.0,30.0,3,Cash,0,31,Female,Young Professional,2,Monday,August,0
